scope,input_family,tuple_group,knot_a,knot_b,split_a,split_b,same_four_view_inputs,W_F_a,W_F_b,width_diff,F_direct_diff,F_diff_mod_reflection,F_reflection_only,stored_torsion_direct_diff,torsion_available
atlas,four_view_noKh,128869,15a19471,15a19475,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,128871,15a21910,15a21911,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,128957,15a02059,15a02660,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,129012,15n025514,15n026869,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,129053,15a01854,15a02698,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,129291,15a27730,15a27872,test,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,129303,15a06983,15a07283,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,129305,15a18763,15a18789,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,129320,15a61231,15a61244,train,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,129322,15a39962,15a39996,val,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,129323,15a40257,15a40359,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,129504,15n002440,15n002845,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,129758,14n04108,14n04224,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,129834,14n03074,14n03469,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,129840,15n008693,15n008728,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,130007,15n081160,15n081375,test,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,130147,15a36272,15a54105,val,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,130209,15a07209,15a07537,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,130317,15a28432,15a30797,test,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,130367,15a54741,15a54749,train,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,130484,15n076070,15n076101,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,130576,14n20142,14n20175,val,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,130605,15n075289,15n075791,test,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,130676,15n099355,15n101093,train,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,130898,15n005357,15n006147,train,test,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,131033,15n005487,15n005504,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,131062,15n083063,15n083747,test,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,131099,14a02629,14a02630,test,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,131100,14a02255,14a02260,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,131170,15n024139,15n024702,test,test,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,131312,14a13274,14a13276,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,131314,14a13533,14a13537,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,131322,15n008044,15n010578,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,131399,15n025261,15n026885,train,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,131472,15a27650,15a27911,train,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,131654,13n0426,13n0427,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,131658,15n007565,15n007933,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,131671,15n039296,15n039312,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,131672,14n13281,14n19391,test,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,131686,15n011852,15n011853,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,131687,15n092234,15n116576,train,test,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,131690,15n030911,15n030916,val,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,131691,15n092795,15n115381,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,131693,11a044,11a047,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,131708,13n0617,13n0619,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,131712,15n063901,15n109519,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,131715,15n090586,15n115383,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,131716,15n067262,15n109507,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,131721,14n05121,14n05497,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,131722,14n03789,14n03877,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,131725,15n063295,15n091505,test,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,131726,15n090503,15n097758,train,test,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,131727,14n11364,14n15421,train,test,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,131786,15n028011,15n032871,val,test,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,131906,14n02415,14n11616,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,131917,14n02451,14n16166,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,131920,15n011295,15n067024,train,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,131925,15n066493,15n100998,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,131930,15n011272,15n011527,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,131930,15n011272,15n015251,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,131930,15n011272,15n019351,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,131930,15n011527,15n015251,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,131930,15n011527,15n019351,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,131930,15n015251,15n019351,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,131934,15n011293,15n011533,train,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,131935,15n015260,15n020847,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,131938,14n02298,14n02379,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,131940,15n011378,15n069848,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,131982,14n05173,14n05301,val,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,132007,15n047457,15n048807,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,132138,15n011298,15n021931,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,132141,15n011303,15n029554,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,132360,14n04556,14n04611,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,132390,15n007002,15n008356,train,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,132516,15a02004,15a02656,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,132531,15n081840,15n082874,val,val,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,132580,14n03076,14n03567,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,132583,15n079638,15n116327,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,132602,15a04508,15a05079,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,132612,15a08833,15a08877,test,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,132623,15n075658,15n075963,train,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,132665,15n030850,15n030921,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,132666,15n031615,15n031806,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,132773,15a55048,15a55050,test,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,132833,15n099237,15n099455,train,test,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,132909,15n101390,15n101833,test,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,133078,15n083269,15n083619,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,133243,15n023684,15n023799,val,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,133574,15a08772,15a08876,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,133577,15a28778,15a54119,test,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,133579,15a36226,15a54420,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,133786,14n07506,14n07559,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,133806,15a00549,15a00590,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,133817,14n20402,14n20434,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,133968,15a39663,15a39757,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,133993,15n013030,15n013115,train,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,134013,15n004812,15n005015,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,134216,15n076069,15n076100,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,134236,15n023347,15n023403,test,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,134256,14n17997,14n18017,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,134285,15n030495,15n030567,train,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,134304,15n126586,15n126589,train,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,134311,15a41704,15a41941,train,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,134346,15a57636,15a57719,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,134347,15a58998,15a59025,val,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,134378,15a57881,15a57894,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,134393,15n001219,15n001325,val,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,134508,15n009325,15n009353,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,134852,15n017867,15n021255,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,135004,15n022725,15n022726,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,135048,15a02193,15a02209,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,135159,15n078733,15n079232,val,test,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,135165,14n00152,14n00360,val,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,135289,15n009140,15n009141,train,val,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,135292,15n007475,15n007701,val,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,135454,15a01806,15a01807,train,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,135455,15a02639,15a02690,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,135524,15n033178,15n034071,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,135583,15n082140,15n082528,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,135633,15n007267,15n009965,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,135759,15a41629,15a41895,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,135765,15a13343,15a13414,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,135831,13n0372,13n0375,train,val,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,135864,14a13343,14a13344,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,135914,15n010345,15n011165,test,test,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,135928,15a00092,15a00170,train,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136153,15n049975,15n060421,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136231,15n137522,15n146184,train,val,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,136328,15a19526,15a19527,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136378,15a58061,15a58168,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136578,15n005374,15n006185,train,val,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,136602,15a15574,15a18847,test,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136603,15a15532,15a18841,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136736,13a1662,13a3034,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136737,15n139223,15n141739,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136743,15n012782,15n012783,test,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136753,15n007962,15n008132,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136753,15n007962,15n009834,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136753,15n007962,15n010302,train,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136753,15n008132,15n009834,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136753,15n008132,15n010302,train,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136753,15n009834,15n010302,train,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136754,14a03732,14a11183,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136758,14a02438,14a02455,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136758,14a02438,14a02456,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136758,14a02438,14a09687,train,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136758,14a02455,14a02456,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136758,14a02455,14a09687,train,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136758,14a02456,14a09687,train,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136759,14a02329,14a02332,train,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136785,15n058529,15n102039,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136786,15n102625,15n102627,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136788,15n016446,15n016447,train,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136793,15n023271,15n023365,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136795,14a01409,14a05620,train,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136869,15a04841,15a05112,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136876,15a04189,15a04460,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136877,15a19892,15a19895,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136880,15a28891,15a53719,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136882,15a04506,15a04812,train,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136886,15a07796,15a07818,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136886,15a07796,15a38413,test,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136886,15a07796,15a38415,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136886,15a07818,15a38413,train,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136886,15a07818,15a38415,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136886,15a38413,15a38415,val,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136887,15a20261,15a43133,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136889,15a14380,15a20873,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136890,15a32544,15a43323,val,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136891,15a43593,15a43594,val,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136984,14a10854,14a18638,val,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136984,14a10854,14a18988,val,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136984,14a18638,14a18988,val,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,136995,15n049733,15n050145,val,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,137024,15n086262,15n086263,train,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,137026,15n075370,15n075479,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,137031,15n112340,15n112428,val,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,137041,15n039476,15n039932,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,137042,15n016364,15n016425,val,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,137047,14n00215,14n00228,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,137048,15n066897,15n066898,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,137049,15n003884,15n003885,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,137055,15n016366,15n016427,train,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,137058,15n099526,15n099578,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,137061,15n011418,15n011419,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,137063,15n054366,15n054367,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,137079,15n030362,15n030374,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,137084,13a1995,13a2006,train,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,137085,15n012768,15n012774,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,137093,15n099353,15n099529,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,137099,15n030839,15n030840,train,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,137102,15n000611,15n000612,val,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,137103,15n075413,15n075644,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,137152,15a42427,15a43672,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,137354,15a14885,15a15242,train,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,137360,15a20878,15a20882,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,137362,15a15548,15a18843,test,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,137553,15n027223,15n028043,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,137561,15a55478,15a55536,train,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,137584,14n01554,14n02361,train,val,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,137650,15n018881,15n019909,val,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,137654,15n017646,15n018675,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,137655,15n018877,15n019907,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,138011,15n005345,15n006060,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,138125,15n053268,15n053522,train,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,138210,15n079987,15n080649,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,138335,13n1178,13n1201,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,138430,15n030846,15n030862,test,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,138434,15n101525,15n111367,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,138435,15n100517,15n110396,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,138757,15a07790,15a07792,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,138757,15a07790,15a38406,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,138757,15a07790,15a38417,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,138757,15a07792,15a38406,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,138757,15a07792,15a38417,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,138757,15a38406,15a38417,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,138761,15a28890,15a53703,train,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,138762,15a35546,15a39075,test,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,138763,15a55244,15a55260,val,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,138763,15a55244,15a55419,val,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,138763,15a55244,15a55471,val,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,138763,15a55260,15a55419,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,138763,15a55260,15a55471,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,138763,15a55419,15a55471,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,138764,15a05927,15a05933,val,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,138765,15a40198,15a40291,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,138769,15a34398,15a39205,train,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,138770,15a28683,15a53606,train,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,138771,15a20258,15a43322,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,138774,15a13632,15a19474,train,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,138776,15a56738,15a56743,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,138777,15a17365,15a49160,train,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,138778,15a14204,15a14206,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,138780,15a61222,15a61237,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,138925,15n051942,15n052331,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,139087,14n07637,14n07689,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,139119,15a57882,15a57933,val,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,139287,15n015329,15n020307,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,139288,15n007967,15n008135,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,139288,15n007967,15n009839,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,139288,15n007967,15n010305,train,test,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,139288,15n008135,15n009839,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,139288,15n008135,15n010305,train,test,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,139288,15n009839,15n010305,train,test,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,139297,15n011810,15n011812,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,139301,15n139222,15n141740,val,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,139302,14n11800,14n11801,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,139306,13n0984,13n1055,val,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,139343,15n023680,15n023795,train,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,139343,15n023680,15n024475,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,139343,15n023795,15n024475,val,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,139354,15n099314,15n099616,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,139355,15n034963,15n034975,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,139358,15n005809,15n005850,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,139497,15a18744,15a18778,val,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,139502,15a06669,15a07157,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,139503,15a62335,15a64308,val,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,139529,15n004082,15n004468,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,139673,15a60344,15a75342,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,139675,15a60473,15a75351,train,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,139686,13a3549,15n045015,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,139700,15n075472,15n075473,train,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,139703,13a2283,15n042729,train,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,139704,14n00630,14n00778,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,139704,14n00630,15n028891,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,139704,14n00630,15n028992,train,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,139704,14n00778,15n028891,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,139704,14n00778,15n028992,train,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,139704,15n028891,15n028992,train,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,139847,15n002904,15n003125,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,139851,15n055333,15n055334,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,139860,15n091911,15n116377,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,139865,15n104944,15n109079,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,139866,15n063300,15n109515,test,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,139867,15n011387,15n011393,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,139875,14n03874,14n04077,test,test,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,139879,15n061694,15n061782,test,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,139900,15n068956,15n109562,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,139906,14n12101,14n19392,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,139908,15n052871,15n052872,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,139913,15n059890,15n065189,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,139919,13n2757,13n3658,train,test,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,139922,14n12349,14n19388,test,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,139930,15n059540,15n109483,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,139937,15n066353,15n109133,val,test,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,139944,15n066352,15n109506,val,test,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,140074,15n058547,15n109532,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,140080,15n069288,15n109554,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,140221,15n076698,15n080418,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,140223,14a02059,14a02101,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,140232,15n007465,15n007794,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,140232,15n007465,15n009803,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,140232,15n007465,15n010120,train,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,140232,15n007794,15n009803,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,140232,15n007794,15n010120,train,val,True,2,2,False,False,False,False,False,True
